GridID,NextDownID,Length
505620,505666,2.473
504962,505667,3.397
505569,505667,2.797
506646,505668,1.766
506836,505668,8.094
505641,505685,1.807
505726,505685,2.773
505176,505687,2.738
505404,505687,4.104
505208,505689,2.373
505438,505689,1.573
505459,505690,1.731
505691,505690,0.3
505043,505692,3.846
505439,505692,2.114
505785,505693,0.341
505821,505693,0.641
505126,505695,3.87
505845,505695,16.03
505686,505712,1.441
505729,505712,1.39
505403,505713,1.69
505712,505713,0.2
505730,505714,1.79
505937,505714,0.241
505542,505716,3.373
505694,505716,3.397
504558,505725,6.57
505062,505725,2.849
506304,505726,0.483
506333,505726,2.79
505381,505731,1.973
505621,505731,0.441
504861,505732,4.18
505596,505732,3.514
504582,505733,6.708
505896,505733,3.421
504712,505734,7.984
505541,505734,3.014
506469,505786,10.477
506506,505786,1.607
505687,505817,1.349
506336,505817,5.428
505732,505819,0.724
505757,505819,0.2
505938,505821,0.1
505957,505821,1.666
505212,505823,4.777
505463,505823,1.99
505669,505825,0.641
505788,505825,0.141
505755,505840,0.724
505816,505840,0.1
505756,505841,0.3
505865,505841,0.483
505441,505843,2.014
505758,505843,1.183
504584,505844,5.363
505540,505844,1.407
505334,505846,2.29
505787,505846,0.483
505783,505865,0.4
505890,505865,0.924
505257,505866,3.014
505867,505866,0.5
505868,505867,2.349
505891,505867,3.056
506046,505868,1.89
506093,505868,0.866
505819,505869,0.383
505870,505869,0.724
506198,505872,0.2
506219,505872,1.19
505017,505873,4.387
505823,505873,0.983
505666,505890,1.107
505864,505890,4.256
505382,505893,4.404
505731,505893,1.39
505692,505894,1.166
505818,505894,1.124
505733,505895,0.849
506504,505895,3.28
505736,505899,0.683
505898,505899,1.931
505256,505916,4.221
505331,505916,2.956
505643,505917,1.283
505866,505917,1.666
505784,505918,4.197
505894,505918,0.1
505956,505937,1.607
505985,505937,1.083
505991,505939,0.383
507038,505939,10.708
505667,505955,2.314
505713,505955,1.466
506338,505957,0.1
506374,505957,0.924
505899,505959,0.724
505919,505959,0.2
505400,505982,2.931
505565,505982,3.238
505662,505983,2.663
505984,505983,3.78
506823,505984,0.483
506824,505984,1.266
506867,505984,1.549
506214,505985,0.241
506244,505985,0.483
505869,505987,0.866
505988,505987,1.107
505097,505990,4.663
505895,505990,2.031
505570,505991,2.114
506173,505991,4.38
505351,506014,3.321
505983,506014,0.141
505464,506018,2.366
505846,506018,1.207
505982,506043,0.583
506902,506043,7.411
504963,506045,6.528
505917,506045,1.007
505279,506047,4.18
506069,506047,3.48
505987,506048,0.583
506017,506048,0.1
506120,506067,1.366
506243,506067,4.563
505955,506068,0.483
506067,506068,1.831
506048,506069,0.141
506070,506069,1.507
506434,506071,4.163
506837,506071,4.804
505597,506072,3.846
506143,506072,2.938
505958,506074,4.697
505959,506074,0.4
505825,506075,1.083
506019,506075,1.966
505817,506093,2.014
506121,506093,1.107
506307,506121,0.824
506308,506121,3.838
505840,506140,1.324
506092,506140,0.683
505689,506142,2.007
505690,506142,3.763
505939,506144,2.031
506122,506144,0.283
505892,506170,1.59
506142,506170,0.1
506047,506195,1.149
506246,506195,2.031
505843,506196,1.814
506095,506196,0.724
506196,506217,0.1
506247,506217,1.266
506340,506219,7.97
506341,506219,2.39
505444,506220,7.867
506018,506220,1.049
506049,506221,0.824
506096,506221,0.707
506503,506246,1.324
506542,506246,5.828
505844,506248,1.949
506218,506248,2.807
506168,506274,0.624
506305,506274,0.341
505841,506276,2.156
506016,506276,4.187
505916,506277,2.173
505936,506277,5.17
505897,506279,1.973
506174,506279,0.483
506073,506280,0.966
506221,506280,0.241
506043,506301,3.563
506498,506301,0.541
506014,506302,1.473
506303,506302,1.631
506689,506303,0.524
506690,506303,0.641
506274,506304,0.524
506398,506304,0.766
506501,506307,0.1
506538,506307,1.39
506539,506307,0.949
506834,506308,1.749
506872,506308,3.163
506074,506310,1.066
506343,506310,4.504
506932,506333,0.966
507063,506333,0.1
506119,506334,1.007
506140,506334,1.573
505405,506337,6.07
506406,506337,3.638
508244,506340,0.383
508393,506340,2.914
505873,506341,2.99
506568,506341,0.866
505262,506342,5.494
506377,506342,0.524
506194,506373,0.683
506306,506373,0.383
506615,506374,1.766
506671,506374,1.549
506216,506375,1.831
506217,506375,0.624
506220,506377,1.914
506507,506377,1.807
506463,506398,0.883
506532,506398,0.341
506169,506402,1.066
506277,506402,1.166
506433,506404,0.983
506466,506404,0.824
506094,506405,1.39
506195,506405,2.973
505820,506406,8.084
506798,506406,6.377
506310,506408,0.524
506344,506408,0.241
506311,506410,1.224
506439,506410,0.424
506275,506432,0.583
506431,506432,0.3
506405,506433,0.141
506467,506433,2.59
506337,506434,0.907
506566,506434,7.06
504787,506435,3.456
505309,506435,1.231
506175,506437,2.114
506280,506437,0.541
506399,506463,0.624
506533,506463,0.966
506335,506465,0.524
506373,506465,0.383
506044,506500,2.773
506372,506500,0.566
506403,506502,0.3
506540,506502,0.141
506145,506505,2.431
506593,506505,10.05
506841,506506,2.173
506912,506506,2.214
506960,506507,3.238
506961,506507,1.89
506345,506508,0.707
506545,506508,0.141
507292,506531,0.483
507293,506531,1.89
506642,506533,0.2
506665,506533,0.683
506432,506535,0.483
506534,506535,1.307
506465,506537,0.2
506536,506537,0.4
506796,506538,1.649
506833,506538,1.166
506146,506544,1.549
506437,506544,0.424
506400,506562,0.583
506563,506562,0.1
506139,506563,2.98
506584,506563,0.283
506464,506564,1.79
506691,506564,1.366
506404,506565,1.749
506588,506565,2.949
507674,506566,3.256
507875,506566,0.483
505734,506567,3.887
506730,506567,2.638
506342,506568,4.738
506673,506568,0.3
506564,506584,1.349
506643,506584,0.766
505918,506587,2.997
506565,506587,1.141
505407,506589,7.767
506249,506589,1.59
503745,506591,14.195
506144,506591,4.328
505725,506609,3.756
506301,506609,6.777
506302,506610,1.956
506688,506610,0.941
505209,506614,6.636
505989,506614,2.773
506468,506615,3.263
506911,506615,2.838
506562,506642,0.824
506666,506642,0.807
506535,506644,1.466
506612,506644,0.1
506141,506645,0.783
506245,506645,0.283
507036,506646,0.483
507065,506646,3.721
506410,506648,1.324
506616,506648,0.241
506825,506665,1.507
506826,506665,0.524
506827,506666,1.231
506828,506666,0.283
506401,506667,0.983
506668,506667,0.341
506669,506668,0.483
506692,506668,1.566
506611,506669,1.307
506723,506669,1.131
506045,506670,3.387
506586,506670,1.49
506697,506671,0.1
506726,506671,0.141
506091,506687,2.266
506641,506687,0.241
506500,506693,0.741
506644,506693,0.583
506068,506695,2.88
506585,506695,1.79
506670,506696,0.141
506724,506696,0.683
506375,506698,1.141
506727,506698,0.966
506075,506701,2.656
506408,506701,1.124
506583,506721,0.541
506610,506721,1.349
506672,506726,0.383
506758,506726,0.383
506197,506729,2.131
506728,506729,1.024
506687,506752,0.241
506721,506752,1.041
505179,506754,8.85
505986,506754,3.914
505842,506757,3.98
506756,506757,0.241
506801,506758,0.3
506839,506758,3.721
507418,506773,5.304
507489,506773,5.046
506537,506775,1.166
506774,506775,0.724
505642,506795,5.853
505954,506795,6.018
506800,506799,0.3
506838,506799,0.624
505990,506800,4.987
506725,506800,1.949
507089,506824,1.024
507090,506824,0.241
506430,506829,1.566
506667,506829,1.249
506959,506834,2.656
506982,506834,4.28
506171,506835,3.28
506502,506835,3.621
507066,506837,0.766
507338,506837,6.677
507543,506839,1.514
507675,506839,3.138
506334,506868,2.821
506499,506868,1.424
506694,506871,0.766
506870,506871,0.341
507446,506872,0.924
507570,506872,2.821
506698,506874,0.807
506875,506874,0.583
506072,506876,3.704
506248,506876,2.49
506543,506877,1.873
506878,506877,0.1
506462,506902,2.273
506903,506902,0.683
506829,506905,0.383
506906,506905,0.241
506278,506908,2.514
506753,506908,0.883
506587,506909,1.531
506873,506909,0.241
506614,506910,1.083
506799,506910,1.124
507426,506912,0.1
507427,506912,1.831
504227,506933,13.412
506591,506933,2.449
506831,506958,1.69
507132,506958,1.514
507316,506959,1.507
507387,506959,1.224
505824,506961,8.415
507319,506961,3.09
506830,506979,0.683
506868,506979,0.524
506699,506984,1.166
506840,506984,1.307
507102,506987,0.741
507136,506987,1.224
506909,507005,0.4
507006,507005,1.366
506594,507007,1.707
506986,507007,0.141
506648,507042,1.4
506842,507042,1.89
507128,507062,0.2
507382,507062,1.69
507091,507063,0.666
507092,507063,1.083
506696,507064,3.214
506775,507064,1.49
507616,507065,2.573
507673,507065,2.931
507252,507066,3.238
507253,507066,4.738
507129,507092,1.89
507383,507092,0.341
506904,507093,0.741
506905,507093,1.249
506695,507095,1.607
506958,507095,3.38
506170,507097,3.921
506645,507097,4.646
506567,507098,2.921
507099,507098,0.824
507173,507100,2.997
507391,507100,1.066
507068,507102,1.383
507069,507102,0.283
506508,507103,3.28
506701,507103,1.483
506722,507130,1.607
507093,507130,0.241
506693,507131,1.666
506869,507131,1.531
506250,507134,10.85
507170,507134,0.566
507007,507135,0.4
507008,507135,0.524
506935,507137,0.741
506962,507137,0.849
506936,507138,0.783
507040,507138,0.924
506802,507139,1.224
507070,507139,0.283
506752,507164,1.69
507062,507164,1.107
506907,507165,1.749
506979,507165,0.641
506435,507170,12.212
507318,507170,3.704
506505,507173,3.356
507962,507173,5.46
506279,507174,3.856
506436,507174,2.79
506934,507176,1.007
507135,507176,0.1
507130,507191,0.241
507192,507191,2.531
506981,507193,0.907
507094,507193,1.149
506908,507194,1.166
507096,507194,0.924
506835,507195,2.714
507097,507195,0.341
506985,507196,0.783
507174,507196,0.641
506957,507225,1.024
507191,507225,0.141
507095,507226,0.583
507315,507226,2.09
507225,507248,0.141
507249,507248,0.824
507064,507250,0.724
507168,507250,0.624
505261,507251,9.691
506797,507251,2.956
506592,507257,4.404
507471,507257,1.607
505871,507258,5.621
507039,507258,0.824
506987,507260,3.097
507103,507260,0.5
507137,507261,0.624
507138,507261,0.524
507139,507262,0.807
507340,507262,0.724
507041,507263,0.824
507262,507263,1.383
506402,507296,6.86
507297,507296,1.266
507224,507313,0.341
507247,507313,0.483
506276,507314,5.787
506795,507314,2.738
506933,507318,1.549
507390,507318,6.846
506877,507319,6.294
507518,507319,0.1
507175,507320,0.624
507196,507320,0.441
507248,507337,0.524
507313,507337,0.1
508338,507338,1.59
508339,507338,1.041
505695,507339,17.92
506700,507339,2.98
507361,507340,0.783
507432,507340,0.2
506876,507358,2.873
507254,507358,2.831
507164,507381,1.29
507459,507381,4.546
507460,507383,2.014
507461,507383,0.341
506980,507385,2.09
507131,507385,1.19
507193,507386,1.149
507420,507386,1.224
507005,507388,1.856
507298,507388,0.624
507133,507389,1.266
507317,507389,2.307
508015,507418,0.883
508116,507418,3.746
507004,507421,2.297
507422,507421,0.1
505893,507423,6.121
507251,507423,1.749
507176,507428,1.19
507321,507428,0.441
507260,507448,0.783
507360,507448,1.324
507512,507461,0.624
507539,507461,1.849
507337,507462,0.5
507463,507462,0.583
507464,507463,1.79
507566,507463,0.1
506832,507465,3.08
507194,507465,1.59
506874,507466,2.88
507467,507466,0.241
506759,507468,3.007
507098,507468,1.79
507171,507469,1.59
507470,507469,1.707
507172,507470,1.549
507495,507470,0.583
507339,507471,1.349
507763,507471,14.605
507392,507473,1.224
507428,507473,0.2
508528,507489,1.283
508549,507489,1.831
507386,507490,0.766
507445,507490,0.283
506215,507492,5.546
506910,507492,3.338
507494,507493,0.341
507517,507493,1.666
506590,507494,3.914
507169,507494,3.138
507257,507495,7.86
507546,507495,0.441
507261,507496,1.024
507430,507496,0.724
507444,507512,0.483
507540,507512,1.283
507165,507513,0.783
507295,507513,0.924
506871,507514,4.346
507314,507514,0.841
507167,507542,2.073
507465,507542,0.583
507516,507543,0.766
507676,507543,2.438
507258,507547,1.349
507259,507547,7.294
506544,507548,1.283
506760,507548,0.483
507101,507549,1.99
507472,507549,1.207
507035,507568,2.214
507541,507568,2.09
507385,507569,0.866
507568,507569,1.649
507388,507572,0.866
507571,507572,0.1
507134,507574,2.09
507545,507574,0.141
507573,507574,0.824
507042,507575,2.107
507263,507575,2.156
507384,507590,0.924
507419,507590,0.99
507567,507590,0.241
507034,507591,2.497
507513,507591,1.773
507322,507593,1.873
507575,507593,0.141
507421,507615,1.79
507897,507615,4.638
508024,507616,0.383
508053,507616,1.166
507425,507618,1.049
507493,507618,3.938
507255,507619,2.014
507256,507619,7.487
507462,507646,1.19
507647,507646,0.966
507320,507649,1.649
507548,507649,4.121
506988,507650,4.987
507429,507650,2.473
507431,507652,1.024
507550,507652,0.566
507615,507671,0.741
507648,507671,0.783
506541,507672,8.891
507820,507672,1.79
508427,507675,2.114
508428,507675,2.39
507841,507676,2.297
508242,507676,0.624
507250,507699,2.031
507671,507699,2.314
506729,507702,5.636
507358,507702,2.197
507590,507723,0.666
507613,507723,0.441
507569,507724,0.924
507614,507724,0.924
507514,507725,1.024
507726,507725,0.1
507195,507728,2.249
507672,507728,3.09
507468,507729,1.307
507762,507729,0.541
507591,507756,0.907
507592,507756,0.866
507697,507757,0.983
507727,507757,0.1
507698,507759,0.241
507758,507759,1.383
507699,507760,0.683
507759,507760,0.3
506376,507761,6.811
507729,507761,1.931
507618,507762,12.33
507788,507762,1.141
507100,507763,13.62
508207,507763,4.856
507067,507787,7.518
507901,507787,0.383
507755,507815,0.241
507816,507815,0.1
507296,507817,3.021
507783,507817,0.1
507701,507841,0.624
507787,507841,2.873
507466,507842,1.731
507843,507842,0.341
506983,507844,5.86
509481,507844,7.153
507448,507846,1.907
507650,507846,0.866
507593,507847,0.983
507703,507847,0.666
507756,507871,0.441
507872,507871,0.1
506754,507874,5.128
507423,507874,1.907
506757,507876,5.753
507840,507876,2.956
507496,507878,1.483
507651,507878,1.19
508802,507893,0.4
508827,507893,5.887
507869,507895,0.1
507870,507895,0.141
507873,507897,0.141
507898,507897,0.341
507572,507899,1.283
507900,507899,0.441
507988,507901,0.3
507989,507901,0.283
507842,507902,0.241
507903,507902,0.1
507227,507904,10.398
507574,507904,2.69
507791,507905,0.4
507879,507905,0.241
507490,507933,2.214
507784,507933,0.807
507424,507935,6.553
507844,507935,1.449
506589,507936,6.601
507389,507936,7.953
507621,507939,1.39
507677,507939,0.983
506664,507958,5.877
507381,507958,6.036
507491,507960,2.456
507542,507960,1.931
507547,507962,11.212
507789,507962,1.59
507652,507963,1.849
507765,507963,0.741
507815,507982,0.907
507959,507982,0.1
507646,507984,1.407
508016,507984,0.683
507728,507985,1.331
508155,507985,1.59
506755,507986,7.467
507987,507986,1.183
507902,507989,0.766
508054,507989,0.441
507764,507990,1.124
508093,507990,0.283
507846,507991,0.624
507938,507991,0.341
507993,507992,0.141
508029,507992,0.2
507896,508018,0.441
507932,508018,0.524
507817,508019,0.866
508020,508019,0.824
507874,508023,0.583
507986,508023,1.124
506647,508025,6.311
507845,508025,2.68
507469,508026,6.811
508056,508026,1.549
507549,508027,2.297
507649,508027,1.549
507930,508047,0.483
507982,508047,0.283
507894,508048,0.666
507983,508048,0.283
507226,508051,4.828
507757,508051,1.849
508367,508053,1.224
508582,508053,1.931
506984,508055,4.563
507617,508055,4.411
508243,508056,0.783
508312,508056,2.214
507878,508058,0.766
507994,508058,0.241
507497,508059,2.207
507995,508059,0.683
507696,508083,2.656
508084,508083,0.241
506561,508085,6.021
507958,508085,0.666
507818,508086,1.066
508050,508086,1.324
507785,508087,1.373
508021,508087,0.241
507786,508088,11.591
508310,508088,3.69
507935,508090,0.624
508089,508090,0.1
507619,508091,2.49
508205,508091,6.194
507790,508094,2.014
507991,508094,0.3
507963,508096,0.566
508095,508096,0.583
507893,508116,9.05
508934,508116,2.756
507760,508117,2.856
508448,508117,0.583
507821,508118,3.956
507904,508118,4.97
507731,508119,1.59
507992,508119,1.207
507996,508121,0.624
508122,508121,0.3
508060,508122,0.383
508160,508122,0.724
507294,508153,4.404
508049,508153,0.383
507937,508158,1.024
508177,508158,6.27
508120,508159,0.241
508181,508159,3.141
506613,508174,7.901
507985,508174,1.207
507492,508175,3.104
508088,508175,1.59
506172,508176,9.181
508055,508176,0.566
507961,508177,2.873
508611,508177,0.7
508058,508180,0.441
508179,508180,0.2
507981,508200,0.883
508083,508200,1.349
507899,508203,1.507
508156,508203,3.556
508206,508205,1.466
508369,508205,2.214
508153,508235,0.3
508236,508235,0.2
507984,508236,1.949
508268,508236,0.141
507934,508240,1.307
508022,508240,2.714
507515,508241,1.749
507819,508241,3.838
508387,508242,0.483
508388,508242,0.666
507622,508245,2.39
507939,508245,1.249
507357,508270,4.863
507723,508270,1.924
507871,508271,2.873
508154,508271,0.441
508087,508272,0.683
508201,508272,0.383
507960,508273,1.39
508117,508273,3.28
507822,508274,1.831
508121,508274,1.307
508047,508303,0.966
508266,508303,0.1
507933,508307,1.324
508306,508307,2.231
508765,508310,4.338
510141,508310,8.725
508158,508311,2.597
508340,508311,1.773
507473,508313,4.411
508027,508313,1.149
507990,508314,4.473
508094,508314,0.741
508119,508315,0.949
508316,508315,0.4
507905,508317,1.814
508097,508317,0.7
507931,508335,2.697
508048,508335,0.983
508152,508335,1.249
508051,508337,1.407
508239,508337,0.383
508026,508341,1.873
508342,508341,0.3
507359,508343,6.094
508178,508343,1.349
508085,508360,1.331
508964,508360,3.68
508086,508364,1.873
508307,508364,0.241
508273,508365,0.424
508309,508365,0.441
508157,508366,6.818
508203,508366,0.583
507877,508369,2.714
508392,508369,3.873
508174,508386,1.007
508241,508386,4.246
508474,508388,0.949
508503,508388,0.241
507544,508390,5.136
508025,508390,1.949
508311,508392,2.29
508855,508392,5.47
508057,508393,6.611
508429,508393,3.497
507847,508395,2.007
508159,508395,3.873
508274,508395,0.524
508267,508421,0.666
508361,508421,1.083
508271,508422,1.007
508362,508422,0.2
508238,508423,0.641
508424,508423,0.6
508017,508424,1.383
508425,508424,0.2
508018,508425,1.773
508426,508425,0.724
508499,508426,5.428
508500,508426,0.383
508303,508446,1.931
508640,508446,0.566
507895,508447,2.356
508269,508447,0.807
508502,508448,1.814
508531,508448,0.483
508445,508469,0.141
508446,508469,2.39
507725,508472,4.063
508554,508472,1.931
508019,508473,2.014
508363,508473,1.931
508583,508474,0.383
508682,508474,0.849
508245,508475,0.966
508317,508475,0.807
508553,508500,0.583
508579,508500,0.441
508308,508501,2.797
508364,508501,0.5
507761,508504,6.201
508533,508504,2.614
508341,508505,1.731
508534,508505,5.153
508371,508508,1.607
508395,508508,0.4
508237,508530,1.331
508270,508530,1.024
506407,508532,9.084
507936,508532,4.87
508733,508549,4.804
508781,508549,5.828
508200,508550,1.407
508467,508550,1.024
508173,508551,1.831
508360,508551,0.907
508473,508554,0.383
508580,508554,0.241
508204,508555,3.838
508390,508555,0.683
507724,508579,3.963
508607,508579,1.731
508304,508581,1.207
508305,508581,2.014
507730,508584,3.456
508028,508584,2.249
508336,508606,2.114
508530,508606,0.341
508805,508607,0.907
508828,508607,1.631
508365,508608,1.066
508609,508608,1.266
508505,508611,1.149
508646,508611,0.141
508059,508614,2.78
508180,508614,1.624
508736,508640,0.2
508763,508640,1.431
508764,508640,1.666
508423,508642,1.149
508578,508642,0.383
508394,508647,1.573
508584,508647,0.283
507620,508648,4.08
508612,508648,0.341
508315,508649,1.831
508613,508649,0.541
508469,508677,1.049
508678,508677,0.783
508808,508682,0.949
508832,508682,1.807
506339,508683,18.679
508789,508683,0.949
508096,508684,2.863
508475,508684,0.741
508551,508706,0.707
508707,508706,0.883
508879,508707,4.221
509811,508707,13.857
508679,508708,0.141
508680,508708,0.1
507166,508709,7.118
508739,508709,1.049
508313,508712,2.673
508836,508712,1.931
508677,508734,0.283
508735,508734,0.541
508471,508738,1.024
508529,508738,0.866
508882,508739,2.914
508883,508739,0.949
507702,508742,6.128
508834,508742,2.421
508118,508744,3.663
509394,508744,11.74
508712,508745,2.756
508857,508745,0.4
508647,508746,0.383
508745,508746,0.541
508648,508747,0.383
508748,508747,0.2
508585,508749,1.307
508684,508749,0.241
509015,508763,0.966
509016,508763,1.266
508421,508764,1.749
508604,508764,1.19
508851,508764,0.99
508645,508765,1.466
508711,508765,4.321
508314,508766,1.931
508536,508766,1.066
509783,508781,2.124
509784,508781,8.877
508468,508782,1.39
508706,508782,0.724
508470,508784,1.573
508552,508784,0.883
508969,508787,2.107
509057,508787,0.3
507876,508788,3.763
508175,508788,4.753
508944,508789,0.1
508945,508789,4.087
508550,508802,1.749
508803,508802,1.89
508850,508803,3.887
508990,508803,1.124
508642,508804,0.724
508785,508804,0.524
508681,508805,1.307
508965,508805,0.666
508501,508806,1.224
508807,508806,0.2
508970,508808,0.1
508996,508808,0.383
509895,508827,1.749
509896,508827,1.766
509023,508828,0.2
509054,508828,0.724
508581,508829,0.941
508786,508829,0.583
508449,508831,1.773
508830,508831,0.541
507037,508833,9.791
509027,508833,1.99
509173,508834,0.624
509251,508834,1.549
508639,508850,0.924
508782,508850,1.89
508783,508851,1.207
509050,508851,0.141
508335,508852,2.124
508881,508852,0.666
508614,508859,1.149
508858,508859,0.1
508605,508880,1.166
508852,508880,1.524
508784,508881,1.041
508991,508881,0.283
509532,508882,2.69
509557,508882,0.924
508472,508883,2.797
509055,508883,3.221
508833,508885,3.514
508911,508885,11.308
508091,508886,17.227
508912,508886,2.538
508708,508907,0.966
508737,508907,0.783
508649,508913,1.166
508766,508913,0.907
509554,508934,1.349
509555,508934,3.797
508643,508936,1.531
508806,508936,1.107
508202,508937,4.121
509118,508937,0.524
508910,508939,0.141
508938,508939,0.1
508742,508942,2.114
508943,508942,9.15
509636,508945,4.156
509691,508945,2.921
508504,508946,2.68
509253,508946,3.463
508734,508964,5.153
509239,508964,4.404
509024,508965,0.341
509091,508965,0.866
508386,508968,2.756
508787,508968,4.538
508809,508970,0.724
509059,508970,4.446
508235,508991,5.711
509052,508991,0.2
508738,508992,1.124
508908,508992,0.824
508804,508993,1.19
509022,508993,1.049
508272,508995,4.087
508337,508995,3.356
508973,509000,0.241
509001,509000,0.4
508859,509003,0.666
509002,509003,0.5
508906,509017,0.483
509018,509017,0.541
508880,509018,1.049
509089,509018,1.907
508606,509020,1.666
509021,509020,0.441
508422,509021,4.57
509090,509021,1.09
508709,509024,1.997
508966,509024,2.09
508936,509025,0.424
508994,509025,0.1
508942,509027,1.89
509060,509027,0.2
508557,509029,2.663
508913,509029,0.483
509478,509049,0.1
509503,509049,0.766
509049,509050,2.256
509051,509050,0.683
509110,509051,0.341
509137,509051,2.431
509111,509052,2.69
509112,509052,0.666
508641,509053,1.749
509019,509053,0.2
509433,509055,0.966
509434,509055,0.683
508052,509056,5.328
508831,509056,1.607
507700,509058,6.028
508884,509058,0.641
509316,509059,2.373
509367,509059,5.104
508615,509061,1.766
508914,509061,1.007
509527,509089,0.241
509528,509089,0.283
509243,509090,1.341
509271,509090,0.566
509189,509091,1.39
509217,509091,0.524
509092,509093,0.983
509119,509093,0.666
508366,509094,3.321
508940,509094,9.708
509017,509110,1.266
509167,509110,0.683
509209,509112,1.566
509240,509112,1.683
509053,509113,0.241
509114,509113,0.966
509020,509114,1.69
509242,509114,1.207
508935,509115,0.724
508993,509115,0.724
508829,509117,1.166
508909,509117,1.09
508608,509118,2.756
509191,509118,0.424
507299,509121,13.071
508451,509121,3.338
509656,509137,1.349
509682,509137,1.166
508853,509141,1.624
509274,509141,0.341
508997,509144,1.89
509350,509144,0.383
508391,509147,3.073
508886,509147,2.356
508447,509168,3.463
509188,509168,0.341
509113,509169,0.383
509170,509169,1.449
509458,509170,0.683
509479,509170,1.166
508240,509172,4.628
509141,509172,2.649
508683,509173,4.021
509174,509173,0.1
508370,509176,3.397
509177,509176,0.1
508790,509177,1.931
509028,509177,2.456
508810,509178,1.766
509255,509178,0.441
509169,509188,0.941
509214,509188,1.024
509276,509191,2.19
509277,509191,2.138
509026,509192,1.149
509142,509192,0.2
508368,509193,4.138
509218,509193,0.141
508946,509194,1.673
509146,509194,0.2
509138,509209,0.724
509308,509209,1.507
508907,509211,1.39
509212,509211,0.2
509213,509212,1.483
509241,509212,3.563
508992,509213,0.941
509168,509213,0.683
509115,509215,0.4
509216,509215,0.841
509244,509216,1.407
509273,509216,2.331
509219,509218,0.583
509250,509218,2.631
508556,509221,1.007
508713,509221,0.341
508999,509222,0.924
509221,509222,5.028
509606,509239,0.341
509654,509239,2.049
509657,509240,1.366
509658,509240,0.383
509272,509243,1.066
509309,509243,1.19
508995,509245,0.983
509459,509245,3.346
508644,509246,2.549
509281,509246,0.141
509246,509247,0.724
509345,509247,2.29
509094,509248,1.049
509249,509248,0.766
509719,509250,0.5
509741,509250,0.241
507447,509252,10.105
509144,509252,3.787
508507,509254,2.924
509003,509254,2.514
508767,509255,2.149
509254,509255,1.366
508714,509256,2.207
509178,509256,2.731
509139,509270,0.583
509210,509270,0.283
509387,509272,0.3
509412,509272,1.366
509311,509274,0.4
509344,509274,0.441
508937,509275,3.463
509312,509275,4.421
509192,509277,2.097
509609,509277,1.29
509610,509277,1.19
508854,509278,0.966
509093,509278,0.1
509143,509279,0.541
509278,509279,1.649
509280,509281,1.931
509313,509281,2.107
508741,509283,2.166
509248,509283,1.807
508941,509284,1.997
509314,509284,5.038
509194,509285,0.624
509286,509285,1.249
508856,509287,1.973
509149,509287,0.624
509340,509308,1.124
509432,509308,1.083
509530,509309,1.307
509531,509309,0.907
508740,509311,2.731
509275,509311,0.441
509279,509313,1.849
509611,509313,0.3
509368,509316,1.149
509586,509316,0.766
508885,509317,3.321
509318,509317,0.1
509029,509320,1.083
509222,509320,0.424
509270,509340,0.2
509341,509340,0.841
509211,509341,1.307
509386,509341,2.814
509215,509342,0.566
509343,509342,2.19
508968,509346,1.59
509282,509346,2.773
508788,509347,2.721
509315,509347,0.341
508090,509348,5.146
509349,509348,0.666
509120,509350,6.984
510144,509350,5.877
509823,509351,25.592
510119,509351,5.828
508939,509365,1.707
509366,509365,0.441
510323,509367,0.924
510324,509367,5.721
508555,509369,3.356
509145,509369,1.89
509371,509370,0.783
509418,509370,0.241
509923,509386,0.1
509945,509386,0.383
509342,509387,0.383
509388,509387,0.683
509025,509389,2.049
509414,509389,1.631
509247,509391,2.397
509416,509391,0.824
509369,509392,0.1
509370,509392,2.024
508743,509393,3.421
508971,509393,6.618
508610,509394,3.514
509147,509394,6.66
509116,509413,1.49
509310,509413,0.666
509608,509414,0.907
509632,509414,1.666
509171,509415,1.249
509390,509415,0.141
508450,509417,4.656
509193,509417,2.614
508506,509419,8.018
509121,509419,1.731
509413,509434,0.5
509505,509434,0.141
509529,509458,0.2
509556,509458,0.541
509172,509459,1.514
509817,509459,3.338
509317,509481,1.749
509511,509481,9.433
508998,509482,2.69
509587,509482,0.141
508835,509483,10.481
509220,509483,1.407
509504,509505,4.18
509506,509505,0.883
509558,509506,1.607
509583,509506,2.39
509117,509507,1.749
509389,509507,2.107
508967,509508,4.563
509365,509508,8.011
509347,509509,0.824
509510,509509,1.79
509480,509510,0.624
509820,509510,1.814
510974,509511,1.449
510975,509511,1.473
509580,509527,3.104
509581,509527,1.183
509737,509530,0.766
509765,509530,1.024
509716,509531,0.666
509717,509531,0.624
509582,509532,3.031
509685,509532,4.187
508176,509533,5.787
509482,509533,1.666
509419,509535,0.541
509534,509535,1.524
509030,509537,2.656
509320,509537,1.107
509256,509540,1.914
509539,509540,0.807
508749,509541,3.266
509540,509541,0.1
509785,509554,0.3
509810,509554,4.47
510195,509555,4.904
510196,509555,3.721
509683,509556,2.297
509684,509556,1.207
509766,509557,0.724
509767,509557,5.321
509140,509558,2.78
509718,509558,0.624
509509,509559,0.483
509635,509559,0.2
509252,509560,1.656
509561,509560,6.218
510743,509561,4.604
510744,509561,1.224
509502,509579,0.424
509607,509579,0.766
509840,509581,0.924
509841,509581,4.321
510111,509583,1.266
510112,509583,1.007
509245,509585,1.714
509816,509585,3.497
509721,509586,0.1
509742,509586,0.524
509000,509589,3.131
509436,509589,0.724
